timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label
0.0,-0.018884696454162547,0.23917032177582226,9.015149266231862,0.2593953798212978,0.9641029194221666,-0.03573269776283985,639.389630535589,377.309790494144,556.6755497198936,downstairs
0.05008347245409015,0.6092571870134839,0.09764433362959235,8.731644295954123,-0.8556934777417279,0.20109174786977455,1.5644868535760839,667.2824432811822,355.5881417680551,685.1032145389668,downstairs
0.1001669449081803,0.7952281404350623,0.5899959334901632,8.581369058661402,-0.4845509912922424,1.4056680555445311,0.7968687234742913,684.186757213353,372.20383225320796,591.9765420133151,downstairs
0.15025041736227046,0.6193520580023775,1.0234656183938373,8.842656821212787,-0.5542631541400446,-0.3016464191302679,0.7257544687416734,673.7432713453562,375.3158318761824,576.0318068214413,downstairs
0.2003338898163606,1.2061245921357877,0.3340841397330544,9.39816939957876,-0.6897279814499909,1.2002138380136458,1.0619471957371989,602.2822775309564,375.22979272172176,620.9936374220275,downstairs
0.25041736227045075,0.7160566816924943,0.2979056140017184,9.282350595664543,0.6772186436999086,0.5057188059299704,-0.6522584468270275,656.1543245369371,364.3762905984563,644.9870859260564,downstairs
0.3005008347245409,0.49931672109858904,0.09499540527004419,10.33868404376775,-0.46562493665003946,-0.5114922961229338,0.1683729781233268,670.6633041767863,329.2192908403801,643.0652019485183,downstairs
0.35058430717863104,0.21453970445826342,-0.004531912459318305,10.662518925295652,0.15662197170907038,-0.5123233441462551,-0.28615754683855993,799.0307459880047,387.6097412215824,625.5115247160646,downstairs
0.4006677796327212,-0.20810188610576236,-0.43479705272013636,11.322170094905116,-0.7400124064544981,1.2206099440325764,0.44196187644481216,660.8538674009584,420.16416538809756,640.2062636058749,downstairs
0.4507512520868114,-0.6928696800574866,-0.8352619003036579,11.64231802983952,-0.15107087943472136,1.019589692466987,0.25605360761699847,698.8519557205965,409.43182926370883,682.0494829894523,downstairs
0.5008347245409015,-0.6598439687892637,-0.48033108913406014,11.142585775592854,0.8559156706774897,-0.3054266890966674,0.5087617811995622,626.2284137857188,386.63320073571776,573.7215995612405,downstairs
0.5509181969949917,-0.5759263904544892,-0.22160468941817296,10.868377533061121,-0.7574075980512431,0.6762481376919639,0.31077295304530655,664.7053694133668,364.020633207384,659.3141967633733,downstairs
0.6010016694490818,-0.5950483686777968,-0.26935895121770004,9.978941441763133,0.19923911734726382,-1.3599458030822233,-0.37121170115534136,686.159292424933,351.7317662810412,536.69069168032,downstairs
0.651085141903172,-0.2072730385032558,-0.2777173115167292,9.626902560206004,-0.7886779699965966,-0.7496775125290701,0.33736625410739096,739.2236364501003,347.3646859396969,662.128707851353,downstairs
0.7011686143572621,0.15930333010740277,-0.015290819373888903,8.79119353937114,0.20448125445965593,0.26289114903030125,0.1469212919965486,690.638090498426,384.8808483063475,680.8666322812921,downstairs
0.7512520868113522,0.2892180299023221,0.5339848860077963,8.645397276645436,-0.31885715956066424,0.598036158660553,-0.47314507333198186,617.2966994563299,382.8466965028113,632.6993465446756,downstairs
0.8013355592654424,0.7108975528417321,0.2771108658749262,8.625259294433718,-0.6713656910429437,-1.0865060385230405,-1.514570297009738,630.316363910543,410.12831752047526,685.5035352756033,downstairs
0.8514190317195326,0.8074610476919529,0.5601905557023226,8.580063036259292,0.3910100861280667,0.6417922778585242,0.229353084393286,715.7261527741341,345.097056355163,596.5481012296573,downstairs
0.9015025041736228,1.0992236719037434,0.695168085599237,8.91328011065637,-1.2640773896304303,-0.18305432188163023,-0.8340407145714785,671.9971198639972,421.31673887691625,656.1134280064003,downstairs
0.9515859766277128,0.811337160509712,-0.11058983107640075,9.365603626182885,-3.278536434303154,1.34918609247347,-0.20089410272266978,673.7286221852204,397.82570534399787,595.9356454097056,downstairs
1.001669449081803,0.8169066110549743,-0.24686090831516203,9.81512266797726,1.6226515456055888,0.43303659990266935,0.13302063699135586,699.4988300531268,376.82168429248634,635.6757431639695,downstairs
1.0517529215358932,0.20607292634429603,-0.30499874057735593,10.481658832556501,-0.8543239422521349,-0.6352597493525672,0.106525427322674,667.0426091615009,383.2391535244268,625.6951724116867,downstairs
